wnumber,firstname,lastname,email,major,course,termcode,city,state,zip
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3750","200610","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4899","200730","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 4920","200910","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 1400","201120","Green River","UT","84635"
"W11866654","Lilyanna","Huber","Lilyanna.Huber763@mail.weber.edu","Computer Sci/Customized","CS 3040","200730","Green River","UT","84635"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 2920","200830","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 4280","200620","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 3705","200630","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 2890","200710","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 4740","200620","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 2800","201110","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 1022","201030","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 4820","200710","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 4890","201020","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 3230","200810","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 4500","201030","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 2420","200830","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 3040","200820","Richmond","UT","84513"
"W16892714","Caroline","Colon","Caroline.Colon779@mail.weber.edu","General Studies","CS 4500","200530","Richmond","UT","84513"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3830","200730","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 4899","200520","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3540","200620","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 4780","200830","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 2450","201130","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 1023","201120","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3610","201030","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3750","200920","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3805","200510","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3100","200830","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3730","200910","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 2420","200720","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3840","200930","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 2650","200610","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 2800","201110","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 2250","200530","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 4280","200720","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 2780","200710","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 3840","201110","New Harmony","UT","84626"
"W18571930","Ronan","Macias","Ronan.Macias512@mail.weber.edu","Computer Engineering Tech","CS 4890","200630","New Harmony","UT","84626"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 4750","200630","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 4820","200710","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 3705","200920","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 4230","201120","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 2890","201010","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 4830","201020","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 2140","201120","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 2450","200810","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 1022","200930","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 4110","200720","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 2780","200520","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 3750","200930","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 2140","200610","Sandy","UT","84711"
"W19472849","Kaitlin","Reed","Kaitlin.Reed285@mail.weber.edu","Computer Sci/Customized","CS 2450","201120","Sandy","UT","84711"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 4730","201030","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 2420","200620","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 1023","201010","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 2890","200520","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 2250","200630","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 4110","201030","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 4890","200710","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 3040","201030","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 3250","200930","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 3830","200820","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 1410","200510","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 1023","201130","Levan","UT","84045"
"W12558436","Cassie","Rocha","Cassie.Rocha458@mail.weber.edu","Business Administration","CS 4500","201020","Levan","UT","84045"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 3830","201020","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 2650","201010","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 3730","201110","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 3830","200920","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 3250","200530","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 3540","200720","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 3750","200610","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 4890","200920","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 4650","200630","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 2450","201020","Wendover","UT","84637"
"W12525263","Kathryn","Foley","Kathryn.Foley653@mail.weber.edu","Physics/Applied Physics","CS 3730","200530","Wendover","UT","84637"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 2550","200530","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 4640","200710","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 3830","200730","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 2705","200830","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 1010","200810","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 2705","200520","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 3705","200930","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 1010","201110","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","MGMT 2400","201020","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 3550","200920","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 1030","200920","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 4640","200620","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 3705","200620","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 3100","201110","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 4800","200520","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 4110","201120","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 2350","200530","Orangeville","UT","84011"
"W14364003","Gabriel","Mcfarland","Gabriel.Mcfarland917@mail.weber.edu","Business Administration","CS 3730","201110","Orangeville","UT","84011"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3250","201110","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3210","200920","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 1022","201010","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3030","201120","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3210","200830","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3550","200820","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4350","200710","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4830","200920","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 1023","201020","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3705","200920","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3030","200530","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4750","200810","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 2450","200510","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4899","200810","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4899","200530","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4820","201130","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3805","200530","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3705","200810","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3750","200920","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3705","200520","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4750","201020","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4640","200920","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4820","201020","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3730","200720","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4800","200810","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3230","201130","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 4750","201010","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3805","201030","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3720","201020","Wales","UT","84125"
"W18838057","Dilan","Dennis","Dilan.Dennis580@mail.weber.edu","Business Administration","CS 3250","201130","Wales","UT","84125"
"W11604686","Lizbeth","Bruce","Lizbeth.Bruce657@mail.weber.edu","Business Administration","CS 2800","200630","Meadow","UT","84315"
"W11604686","Lizbeth","Bruce","Lizbeth.Bruce657@mail.weber.edu","Business Administration","CS 2450","200520","Meadow","UT","84315"
"W11604686","Lizbeth","Bruce","Lizbeth.Bruce657@mail.weber.edu","Business Administration","MGMT 2400","200830","Meadow","UT","84315"
"W11604686","Lizbeth","Bruce","Lizbeth.Bruce657@mail.weber.edu","Business Administration","CS 3540","200820","Meadow","UT","84315"
"W11604686","Lizbeth","Bruce","Lizbeth.Bruce657@mail.weber.edu","Business Administration","CS 3830","200510","Meadow","UT","84315"
"W11604686","Lizbeth","Bruce","Lizbeth.Bruce657@mail.weber.edu","Business Administration","CS 3040","201010","Meadow","UT","84315"
